order_id,customer_id,product_id,quantity,amount,status,payment_method,city,created_at
ORD000420,CUST0068,PROD016,1,2933.92,completed,Debit Card,Pune,2026-05-03 21:22:00
ORD000421,CUST0091,PROD014,2,191668.02,failed,Credit Card,Bangalore,2026-05-03 10:35:00
ORD000422,CUST0062,PROD017,1,47736.65,completed,Net Banking,Chennai,2026-05-03 14:31:00
ORD000423,CUST0021,PROD044,1,24854.94,returned,Debit Card,Surat,2026-05-03 19:09:00
ORD000424,CUST0124,PROD024,2,383281.17,completed,Debit Card,Surat,2026-05-03 08:48:00
ORD000425,CUST0131,PROD018,1,153087.97,completed,EMI,Bangalore,2026-05-03 16:31:00
ORD000426,CUST0139,PROD003,1,96185.17,completed,Debit Card,Bangalore,2026-05-03 09:33:00
ORD000427,CUST0177,PROD001,1,92553.51,completed,Net Banking,Kolkata,2026-05-03 22:07:00
ORD000428,CUST0048,PROD036,1,172506.42,completed,Credit Card,Ahmedabad,2026-05-03 11:20:00
ORD000429,CUST0108,PROD045,1,85364.06,completed,Credit Card,Kolkata,2026-05-03 18:23:00
ORD000430,CUST0148,PROD044,1,27095.83,completed,UPI,Hyderabad,2026-05-03 16:28:00
ORD000431,CUST0038,PROD048,1,76795.17,completed,UPI,Bangalore,2026-05-03 15:35:00
ORD000432,CUST0162,PROD034,1,-178760.7,completed,Credit Card,Ahmedabad,2026-05-03 21:31:00
ORD000433,CUST0102,PROD007,1,113998.64,completed,UPI,Chennai,2026-05-03 17:16:00
ORD000434,CUST0191,PROD022,2,40326.34,completed,Credit Card,Jaipur,2026-05-03 16:30:00
ORD000435,CUST0174,PROD039,1,25125.38,completed,EMI,Jaipur,2026-05-03 16:22:00
ORD000436,CUST0131,PROD032,1,65692.29,completed,Debit Card,Delhi,2026-05-03 13:49:00
ORD000437,CUST0038,PROD011,1,126710.36,completed,Credit Card,Kolkata,2026-05-03 20:39:00
ORD000438,CUST0088,PROD015,2,33484.71,completed,Credit Card,Hyderabad,2026-05-03 20:54:00
ORD000439,CUST0093,PROD048,2,312827.23,completed,Debit Card,Kolkata,2026-05-03 20:17:00
ORD000440,CUST0061,PROD043,2,51764.13,completed,UPI,Chennai,2026-05-03 13:11:00
ORD000441,CUST0122,PROD036,1,13693.75,completed,Debit Card,Jaipur,2026-05-03 13:25:00
ORD000442,CUST0168,PROD025,1,31898.75,completed,Net Banking,Hyderabad,2026-05-03 10:06:00
ORD000443,CUST0044,PROD002,1,105821.25,completed,Credit Card,Pune,2026-05-03 22:40:00
ORD000444,CUST0070,PROD036,3,325727.37,completed,EMI,Bangalore,2026-05-03 23:29:00
ORD000445,CUST0112,PROD034,1,175581.33,completed,EMI,Hyderabad,2026-05-03 22:40:00
ORD000446,CUST0114,PROD020,1,161136.65,completed,Credit Card,Bangalore,2026-05-03 19:30:00
ORD000447,CUST0035,PROD023,1,163260.39,completed,EMI,Mumbai,2026-05-03 17:00:00
ORD000448,CUST0111,PROD019,1,2816.4,completed,UPI,Jaipur,2026-05-03 23:48:00
ORD000449,CUST0102,PROD016,1,112549.88,completed,Debit Card,Kolkata,2026-05-03 19:12:00
ORD000450,CUST0133,PROD049,1,125438.91,pending,EMI,Hyderabad,2026-05-03 15:16:00
ORD000451,CUST0106,PROD013,1,161952.73,pending,Net Banking,Bangalore,2026-05-03 17:41:00
ORD000452,CUST0070,PROD045,1,123927.77,completed,Net Banking,Pune,2026-05-03 17:07:00
ORD000453,CUST0048,PROD007,1,107458.71,completed,Net Banking,Ahmedabad,2026-05-03 08:09:00
ORD000454,CUST0056,PROD022,1,3929.26,completed,Debit Card,Pune,2026-05-03 08:14:00
ORD000455,CUST0193,PROD010,1,66718.81,completed,Debit Card,Delhi,2026-05-03 22:44:00
ORD000456,CUST0098,PROD001,1,168466.16,completed,Net Banking,Kolkata,2026-05-03 23:11:00
ORD000457,CUST0118,PROD048,1,7667.58,completed,EMI,Chennai,2026-05-03 22:15:00
ORD000458,CUST0083,PROD011,1,-63109.08,completed,UPI,Jaipur,2026-05-03 23:24:00
ORD000459,CUST0093,PROD004,1,60463.1,pending,Net Banking,Delhi,2026-05-03 11:16:00
ORD000460,CUST0071,PROD038,1,3997.49,completed,Net Banking,Mumbai,2026-05-03 15:40:00
ORD000461,CUST0153,PROD010,1,95578.34,completed,UPI,Chennai,2026-05-03 09:37:00
ORD000462,CUST0195,PROD041,1,124109.95,completed,Credit Card,Bangalore,2026-05-03 13:31:00
ORD000463,CUST0143,PROD051,1,64030.49,completed,Credit Card,Ahmedabad,2026-05-03 11:08:00
ORD000464,CUST0035,PROD017,1,72274.69,failed,Debit Card,Ahmedabad,2026-05-03 14:01:00
ORD000465,CUST0048,PROD035,1,38764.58,completed,Debit Card,Hyderabad,2026-05-03 17:34:00
ORD000466,CUST0068,PROD035,1,90426.91,completed,UPI,Jaipur,2026-05-03 13:04:00
ORD000467,CUST0094,PROD050,1,4724.27,completed,Credit Card,Delhi,2026-05-03 20:46:00
ORD000468,CUST0142,PROD010,1,100011.78,completed,Credit Card,Kolkata,2026-05-03 20:12:00
ORD000469,CUST0012,PROD009,1,132118.97,completed,UPI,Chennai,2026-05-03 18:07:00
ORD000470,CUST0165,PROD025,1,7330.64,completed,EMI,Surat,2026-05-03 11:31:00
ORD000471,CUST0019,PROD001,1,121584.38,failed,Net Banking,Ahmedabad,2026-05-03 16:03:00
ORD000472,CUST0143,PROD048,2,26156.8,failed,Debit Card,Pune,2026-05-03 10:29:00
ORD000473,CUST0188,PROD005,1,106274.67,pending,UPI,Chennai,2026-05-03 09:52:00
ORD000474,CUST0049,PROD013,1,106800.08,completed,Net Banking,Surat,2026-05-03 11:06:00
ORD000475,CUST0028,PROD050,1,83621.15,completed,Credit Card,Ahmedabad,2026-05-03 13:35:00
ORD000476,CUST0141,PROD026,1,158699.65,completed,Net Banking,Jaipur,2026-05-03 21:56:00
ORD000477,CUST0084,PROD024,1,63715.16,completed,Debit Card,Pune,2026-05-03 22:59:00
ORD000478,,PROD048,1,75636.93,completed,Debit Card,Ahmedabad,2026-05-03 15:36:00
ORD000479,CUST0153,PROD002,1,196608.32,completed,Credit Card,Mumbai,2026-05-03 20:00:00
ORD000480,CUST0198,PROD045,1,63665.35,pending,EMI,Jaipur,2026-05-03 17:14:00
ORD000481,CUST0036,PROD017,1,71774.85,completed,EMI,Chennai,2026-05-03 12:06:00
ORD000482,CUST0103,PROD037,2,38576.42,failed,UPI,Pune,2026-05-03 15:16:00
ORD000483,CUST0180,PROD037,1,179905.69,pending,UPI,Surat,2026-05-03 23:11:00
ORD000484,CUST0021,PROD050,1,115680.03,completed,Credit Card,Pune,2026-05-03 17:02:00
ORD000485,CUST0198,PROD015,2,49973.37,completed,EMI,Mumbai,2026-05-03 21:26:00
ORD000486,,PROD037,1,9194.31,completed,EMI,Chennai,2026-05-03 20:03:00
ORD000487,CUST0115,PROD049,1,199476.09,completed,EMI,Delhi,2026-05-03 12:03:00
ORD000488,CUST0034,PROD022,1,79469.55,completed,EMI,Mumbai,2026-05-03 15:27:00
ORD000489,CUST0199,PROD045,1,100862.3,completed,Net Banking,Ahmedabad,2026-05-03 20:16:00
ORD000490,CUST0144,PROD040,1,114694.38,returned,EMI,Chennai,2026-05-03 14:31:00
ORD000491,CUST0176,PROD037,1,86582.51,completed,Debit Card,Kolkata,2026-05-03 15:04:00
ORD000492,CUST0168,PROD002,1,-69559.8,completed,Net Banking,Pune,2026-05-03 19:22:00
ORD000493,CUST0060,PROD013,1,9929.68,completed,Net Banking,Delhi,2026-05-03 22:39:00
ORD000494,CUST0038,PROD019,1,189839.19,completed,UPI,Hyderabad,2026-05-03 11:47:00
ORD000495,CUST0138,PROD014,1,42592.11,completed,EMI,Hyderabad,2026-05-03 22:30:00
ORD000496,CUST0179,PROD043,1,29127.28,completed,EMI,Jaipur,2026-05-03 23:39:00
ORD000497,CUST0179,PROD040,1,57517.98,completed,Debit Card,Mumbai,2026-05-03 09:16:00
ORD000498,CUST0169,PROD024,1,132933.01,pending,UPI,Hyderabad,2026-05-03 10:24:00
ORD000499,CUST0182,PROD007,3,-306597.1,failed,Debit Card,Surat,2026-05-03 20:14:00
ORD000500,CUST0144,PROD046,1,193391.45,completed,Net Banking,Jaipur,2026-05-03 10:11:00
ORD000501,CUST0005,PROD023,1,149133.5,completed,Credit Card,Hyderabad,2026-05-03 17:21:00
ORD000502,CUST0066,PROD025,1,13338.99,failed,UPI,Jaipur,2026-05-03 15:32:00
ORD000503,CUST0169,PROD009,0,179537.78,completed,Debit Card,Jaipur,2026-05-03 16:14:00
ORD000504,CUST0080,PROD039,1,31396.23,completed,EMI,Bangalore,2026-05-03 15:26:00
ORD000505,CUST0052,PROD009,1,108728.95,completed,EMI,Bangalore,2026-05-03 14:41:00
ORD000506,CUST0145,PROD011,3,89653.42,completed,EMI,Jaipur,2026-05-03 21:58:00
ORD000507,CUST0187,PROD002,1,176047.87,completed,Debit Card,Kolkata,2026-05-03 11:11:00
ORD000508,CUST0164,PROD048,1,164517.83,completed,Net Banking,Delhi,2026-05-03 17:28:00
ORD000509,CUST0158,PROD018,1,197205.15,completed,EMI,Chennai,2026-05-03 12:11:00
ORD000510,CUST0177,PROD050,1,72492.36,completed,EMI,Surat,2026-05-03 15:14:00
ORD000511,CUST0100,PROD032,1,37610.5,completed,Net Banking,Chennai,2026-05-03 23:45:00
ORD000512,CUST0070,PROD027,1,193794.17,completed,Net Banking,Chennai,2026-05-03 15:02:00
ORD000513,CUST0158,PROD032,2,394279.77,completed,Debit Card,Chennai,2026-05-03 10:11:00
ORD000514,CUST0098,PROD047,1,121977.67,completed,EMI,Surat,2026-05-03 21:25:00
ORD000515,CUST0011,PROD016,1,91922.64,completed,Debit Card,Mumbai,2026-05-03 09:33:00
ORD000516,CUST0049,PROD019,1,192555.83,completed,Credit Card,Hyderabad,2026-05-03 20:33:00
ORD000517,CUST0014,PROD045,1,123013.33,completed,Net Banking,Ahmedabad,2026-05-03 22:10:00
ORD000518,CUST0200,PROD038,1,23520.26,failed,EMI,Bangalore,2026-05-03 22:05:00
ORD000519,CUST0117,PROD038,1,5956.54,failed,Net Banking,Ahmedabad,2026-05-03 20:26:00
ORD000520,CUST0183,PROD051,1,130066.36,completed,UPI,Delhi,2026-05-03 10:16:00
ORD000521,CUST0135,PROD046,1,73225.1,completed,EMI,Surat,2026-05-03 11:45:00
ORD000522,CUST0044,PROD022,1,9736.35,completed,Net Banking,Bangalore,2026-05-03 13:24:00
ORD000523,CUST0079,PROD020,1,11209.84,completed,Debit Card,Hyderabad,2026-05-03 12:11:00
ORD000524,CUST0001,PROD040,2,-384252.6,completed,UPI,Ahmedabad,2026-05-03 13:07:00
ORD000525,CUST0156,PROD032,1,161683.27,completed,EMI,Ahmedabad,2026-05-03 23:54:00
ORD000526,CUST0002,PROD016,1,120641.7,failed,Credit Card,Surat,2026-05-03 22:26:00
ORD000527,CUST0090,PROD003,1,11956.78,completed,UPI,Surat,2026-05-03 14:03:00
ORD000528,CUST0107,PROD012,2,21512.58,completed,Credit Card,Surat,2026-05-03 17:21:00
ORD000529,CUST0010,PROD006,1,72676.9,completed,Credit Card,Pune,2026-05-03 13:29:00
ORD000530,CUST0141,PROD005,1,86036.87,completed,Net Banking,Delhi,2026-05-03 20:52:00
ORD000531,CUST0179,PROD014,1,105404.12,completed,UPI,Surat,2026-05-03 16:21:00
ORD000532,CUST0181,PROD019,1,121350.43,completed,Credit Card,Hyderabad,2026-05-03 10:30:00
ORD000533,CUST0134,PROD047,1,112963.8,completed,Debit Card,Bangalore,2026-05-03 19:59:00
ORD000534,CUST0031,PROD002,1,39516.73,completed,UPI,Chennai,2026-05-03 15:45:00
ORD000535,CUST0164,PROD014,1,70579.71,completed,Net Banking,Hyderabad,2026-05-03 21:26:00
ORD000536,CUST0141,PROD021,1,60755.82,completed,UPI,Pune,2026-05-03 16:50:00
ORD000537,CUST0008,PROD012,1,123582.29,completed,Credit Card,Ahmedabad,2026-05-03 18:25:00
ORD000538,CUST0040,PROD041,1,-28014.16,completed,EMI,Pune,2026-05-03 23:51:00
ORD000539,CUST0015,PROD034,2,371260.27,completed,Credit Card,Jaipur,2026-05-03 22:50:00
ORD000540,CUST0091,PROD005,1,67011.47,returned,Credit Card,Mumbai,2026-05-03 08:13:00
ORD000541,CUST0147,PROD039,1,168638.59,completed,EMI,Delhi,2026-05-03 18:24:00
ORD000542,CUST0070,PROD027,2,284515.75,completed,Net Banking,Pune,2026-05-03 17:45:00
ORD000543,CUST0078,PROD012,3,132033.16,completed,UPI,Chennai,2026-05-03 22:53:00
ORD000544,CUST0129,PROD010,1,160005.83,completed,Debit Card,Jaipur,2026-05-03 10:28:00
ORD000545,CUST0026,PROD034,1,154126.57,completed,Net Banking,Chennai,2026-05-03 17:49:00
ORD000546,CUST0030,PROD001,1,-173097.1,completed,UPI,Surat,2026-05-03 09:29:00
ORD000547,CUST0134,PROD050,1,10180.86,completed,Credit Card,Mumbai,2026-05-03 10:21:00
ORD000548,CUST0050,PROD019,2,129709.03,completed,Credit Card,Ahmedabad,2026-05-03 17:40:00
ORD000549,CUST0004,PROD040,1,55453.01,completed,UPI,Chennai,2026-05-03 11:17:00
ORD000550,CUST0181,PROD019,1,29168.95,completed,Net Banking,Delhi,2026-05-03 19:35:00
ORD000551,CUST0013,PROD009,2,217148.77,completed,UPI,Delhi,2026-05-03 17:39:00
ORD000552,CUST0181,PROD039,1,78990.83,failed,Debit Card,Surat,2026-05-03 20:03:00
ORD000553,CUST0195,PROD043,1,40430.48,pending,UPI,Ahmedabad,2026-05-03 19:19:00
ORD000554,CUST0120,PROD007,2,368036.08,completed,Debit Card,Ahmedabad,2026-05-03 12:05:00
ORD000555,CUST0067,PROD024,1,179244.37,completed,Credit Card,Pune,2026-05-03 15:14:00
ORD000556,CUST0090,PROD031,1,95591.01,completed,Net Banking,Hyderabad,2026-05-03 22:31:00
ORD000557,CUST0104,PROD046,1,102081.49,pending,Credit Card,Jaipur,2026-05-03 19:38:00
ORD000558,CUST0152,PROD027,1,92733.46,completed,Net Banking,Jaipur,2026-05-03 10:50:00
ORD000559,CUST0178,PROD038,1,68801.46,completed,Debit Card,Surat,2026-05-03 13:30:00
ORD000560,CUST0172,PROD005,1,35443.18,completed,EMI,Ahmedabad,2026-05-03 18:34:00
ORD000561,CUST0025,PROD029,1,65749.57,completed,Debit Card,Delhi,2026-05-03 11:37:00
ORD000562,CUST0098,PROD021,0,308994.21,completed,UPI,Delhi,2026-05-03 11:43:00
ORD000563,CUST0194,PROD041,1,116572.39,pending,Net Banking,Bangalore,2026-05-03 14:52:00
ORD000564,CUST0115,PROD013,1,123498.48,completed,Credit Card,Hyderabad,2026-05-03 22:34:00
ORD000565,CUST0089,PROD006,2,175020.23,completed,EMI,Jaipur,2026-05-03 17:58:00
ORD000566,CUST0095,PROD036,0,59542.04,returned,UPI,Jaipur,2026-05-03 20:54:00
ORD000567,CUST0061,PROD028,2,346540.23,completed,Debit Card,Pune,2026-05-03 19:07:00
ORD000568,CUST0170,PROD012,1,109478.18,completed,Net Banking,Jaipur,2026-05-03 20:25:00
ORD000569,CUST0040,PROD019,2,336304.83,returned,Net Banking,Bangalore,2026-05-03 20:53:00
ORD000570,CUST0125,PROD043,1,29654.33,completed,Net Banking,Delhi,2026-05-03 08:04:00
ORD000571,CUST0179,PROD039,2,344340.52,failed,EMI,Bangalore,2026-05-03 12:41:00
ORD000572,CUST0099,PROD023,1,164194.03,completed,Debit Card,Surat,2026-05-03 22:32:00
ORD000573,CUST0183,PROD033,1,146451.49,completed,EMI,Surat,2026-05-03 08:36:00
ORD000574,CUST0181,PROD024,3,342184.0,completed,Debit Card,Delhi,2026-05-03 19:02:00
ORD000575,,PROD050,1,196732.22,completed,EMI,Delhi,2026-05-03 12:46:00
ORD000576,CUST0172,PROD005,1,148595.28,completed,EMI,Surat,2026-05-03 10:15:00
ORD000577,CUST0200,PROD001,1,-69365.03,completed,EMI,Ahmedabad,2026-05-03 17:39:00
ORD000578,CUST0076,PROD019,1,195574.32,completed,EMI,Hyderabad,2026-05-03 18:26:00
ORD000579,CUST0147,PROD004,1,116049.65,completed,Credit Card,Surat,2026-05-03 16:03:00
ORD000580,CUST0020,PROD051,1,26236.57,completed,Net Banking,Surat,2026-05-03 08:18:00
ORD000581,CUST0029,PROD039,2,7650.83,completed,EMI,Bangalore,2026-05-03 16:17:00
ORD000582,CUST0180,PROD016,2,105977.05,completed,EMI,Mumbai,2026-05-03 22:23:00
ORD000583,CUST0040,PROD032,3,358538.61,completed,Debit Card,Kolkata,2026-05-03 18:05:00
ORD000584,CUST0054,PROD037,1,127877.0,completed,Credit Card,Mumbai,2026-05-03 15:42:00
ORD000585,CUST0119,PROD026,2,22902.34,completed,Debit Card,Jaipur,2026-05-03 16:48:00
ORD000586,CUST0068,PROD010,1,78623.42,completed,Debit Card,Mumbai,2026-05-03 15:24:00
ORD000587,CUST0081,PROD034,1,77018.2,completed,UPI,Delhi,2026-05-03 17:59:00
ORD000588,CUST0070,PROD022,1,183690.28,completed,UPI,Hyderabad,2026-05-03 19:54:00
ORD000589,CUST0188,PROD044,1,150068.84,completed,Net Banking,Jaipur,2026-05-03 20:29:00
ORD000590,CUST0141,PROD001,1,36802.59,completed,UPI,Mumbai,2026-05-03 18:43:00
ORD000591,CUST0090,PROD015,1,137414.1,completed,Credit Card,Chennai,2026-05-03 21:06:00
ORD000592,CUST0153,PROD043,1,12318.56,failed,Net Banking,Surat,2026-05-03 09:01:00
ORD000593,CUST0155,PROD009,3,54569.92,completed,EMI,Bangalore,2026-05-03 11:45:00
ORD000594,CUST0170,PROD005,1,59618.45,completed,Credit Card,Kolkata,2026-05-03 11:44:00
ORD000595,CUST0199,PROD004,1,15724.49,completed,Credit Card,Mumbai,2026-05-03 18:16:00
ORD000405,CUST0126,PROD013,1,88673.83,completed,Net Banking,Ahmedabad,2026-05-03 16:52:00
ORD000404,CUST0158,PROD042,1,86818.89,completed,Debit Card,Hyderabad,2026-05-03 11:09:00
ORD000403,CUST0065,PROD050,1,114697.14,completed,Debit Card,Bangalore,2026-05-03 11:02:00
ORD000402,CUST0039,PROD045,1,78705.67,completed,Debit Card,Surat,2026-05-03 08:59:00
ORD000401,CUST0123,PROD028,1,-154426.91,completed,UPI,Jaipur,2026-05-03 08:32:00
