order_id,customer_id,product_id,quantity,amount,status,payment_method,city,created_at
ORD000230,CUST0198,PROD050,1,194399.66,completed,EMI,Chennai,2026-05-02 15:29:00
ORD000231,CUST0139,PROD023,2,11514.33,completed,UPI,Pune,2026-05-02 12:00:00
ORD000232,CUST0187,PROD020,1,169952.04,completed,EMI,Chennai,2026-05-02 08:48:00
ORD000233,CUST0037,PROD046,3,583617.78,completed,UPI,Chennai,2026-05-02 21:31:00
ORD000234,CUST0192,PROD006,2,184465.21,completed,EMI,Bangalore,2026-05-02 21:44:00
ORD000235,CUST0170,PROD009,1,13393.35,completed,Credit Card,Pune,2026-05-02 20:04:00
ORD000236,CUST0116,PROD018,2,131846.78,completed,Net Banking,Bangalore,2026-05-02 20:44:00
ORD000237,CUST0081,PROD027,1,90463.23,completed,Credit Card,Chennai,2026-05-02 11:09:00
ORD000238,CUST0024,PROD011,1,170643.81,pending,Credit Card,Surat,2026-05-02 22:19:00
ORD000239,CUST0024,PROD046,2,132460.53,completed,Credit Card,Kolkata,2026-05-02 09:13:00
ORD000240,CUST0045,PROD002,1,164197.65,returned,Debit Card,Jaipur,2026-05-02 09:43:00
ORD000241,CUST0036,PROD008,1,160975.26,completed,Net Banking,Bangalore,2026-05-02 15:06:00
ORD000242,CUST0166,PROD006,1,137570.45,completed,Credit Card,Delhi,2026-05-02 14:52:00
ORD000243,CUST0033,PROD006,1,129551.04,failed,Credit Card,Delhi,2026-05-02 08:04:00
ORD000244,CUST0111,PROD047,1,184902.14,completed,UPI,Kolkata,2026-05-02 09:29:00
ORD000245,CUST0071,PROD018,1,181752.45,completed,Net Banking,Mumbai,2026-05-02 21:11:00
ORD000246,CUST0141,PROD031,1,82985.86,completed,Credit Card,Kolkata,2026-05-02 15:41:00
ORD000247,CUST0135,PROD016,1,177045.74,completed,EMI,Mumbai,2026-05-02 12:26:00
ORD000248,CUST0125,PROD023,1,96456.68,failed,EMI,Pune,2026-05-02 20:50:00
ORD000249,CUST0057,PROD002,1,64455.95,failed,Credit Card,Mumbai,2026-05-02 20:17:00
ORD000250,CUST0060,PROD011,1,117213.38,completed,Net Banking,Hyderabad,2026-05-02 23:33:00
ORD000251,CUST0100,PROD023,3,133986.38,failed,Net Banking,Bangalore,2026-05-02 09:48:00
ORD000252,CUST0092,PROD038,1,147882.65,completed,Credit Card,Surat,2026-05-02 15:37:00
ORD000253,CUST0127,PROD035,2,335005.02,completed,Debit Card,Mumbai,2026-05-02 12:36:00
ORD000254,CUST0135,PROD031,1,44542.2,completed,EMI,Chennai,2026-05-02 10:03:00
ORD000255,CUST0083,PROD004,1,183837.3,completed,EMI,Bangalore,2026-05-02 12:21:00
ORD000256,CUST0019,PROD024,1,73612.45,completed,Debit Card,Surat,2026-05-02 11:54:00
ORD000257,CUST0041,PROD047,1,28153.02,failed,Debit Card,Pune,2026-05-02 11:21:00
ORD000258,CUST0158,PROD051,3,417054.64,completed,EMI,Bangalore,2026-05-02 13:45:00
ORD000259,CUST0046,PROD047,1,59608.23,completed,EMI,Kolkata,2026-05-02 20:19:00
ORD000260,CUST0157,PROD015,1,184286.53,completed,UPI,Ahmedabad,2026-05-02 09:11:00
ORD000261,CUST0082,PROD011,1,48360.43,completed,UPI,Pune,2026-05-02 12:21:00
ORD000262,CUST0018,PROD023,1,50657.88,completed,UPI,Mumbai,2026-05-02 22:00:00
ORD000263,CUST0043,PROD027,1,84510.41,completed,Debit Card,Pune,2026-05-02 09:24:00
ORD000264,CUST0148,PROD042,2,315914.12,completed,Net Banking,Bangalore,2026-05-02 20:06:00
ORD000265,CUST0006,PROD021,1,7648.18,completed,UPI,Delhi,2026-05-02 22:04:00
ORD000266,CUST0020,PROD036,2,66038.31,failed,UPI,Pune,2026-05-02 18:10:00
ORD000267,CUST0043,PROD039,1,188545.95,failed,Net Banking,Mumbai,2026-05-02 23:45:00
ORD000268,CUST0179,PROD036,1,38806.06,completed,EMI,Hyderabad,2026-05-02 11:21:00
ORD000269,CUST0147,PROD036,1,10876.5,pending,Net Banking,Mumbai,2026-05-02 17:19:00
ORD000270,CUST0170,PROD041,1,59614.63,completed,Net Banking,Delhi,2026-05-02 19:00:00
ORD000271,CUST0021,PROD031,1,59069.77,pending,Credit Card,Kolkata,2026-05-02 08:13:00
ORD000272,CUST0165,PROD035,2,107470.28,completed,Credit Card,Kolkata,2026-05-02 23:31:00
ORD000273,CUST0120,PROD017,1,53395.16,completed,Credit Card,Surat,2026-05-02 19:11:00
ORD000274,CUST0022,PROD043,1,133825.89,completed,EMI,Kolkata,2026-05-02 09:09:00
ORD000275,CUST0134,PROD027,1,78033.5,returned,Debit Card,Surat,2026-05-02 15:35:00
ORD000276,CUST0183,PROD003,1,79565.46,completed,EMI,Surat,2026-05-02 15:30:00
ORD000277,CUST0043,PROD014,2,180716.71,pending,Net Banking,Mumbai,2026-05-02 12:07:00
ORD000278,CUST0161,PROD010,3,262928.07,pending,Credit Card,Pune,2026-05-02 21:05:00
ORD000279,CUST0084,PROD018,1,80073.04,completed,UPI,Surat,2026-05-02 10:05:00
ORD000280,CUST0151,PROD038,1,30490.9,completed,UPI,Delhi,2026-05-02 21:07:00
ORD000281,CUST0089,PROD027,1,107590.6,completed,Debit Card,Surat,2026-05-02 11:50:00
ORD000282,CUST0159,PROD039,1,81191.22,completed,Debit Card,Mumbai,2026-05-02 23:02:00
ORD000283,CUST0013,PROD048,2,276823.86,completed,Credit Card,Pune,2026-05-02 20:56:00
ORD000284,CUST0072,PROD032,2,122614.48,pending,UPI,Chennai,2026-05-02 08:21:00
ORD000285,CUST0083,PROD018,3,267535.37,completed,EMI,Delhi,2026-05-02 12:19:00
ORD000286,CUST0190,PROD032,1,164969.74,completed,Credit Card,Mumbai,2026-05-02 14:28:00
ORD000287,CUST0035,PROD050,1,101851.77,pending,EMI,Mumbai,2026-05-02 13:04:00
ORD000288,CUST0015,PROD016,2,81887.66,completed,UPI,Pune,2026-05-02 13:12:00
ORD000289,CUST0102,PROD041,1,93378.94,failed,UPI,Chennai,2026-05-02 14:17:00
ORD000290,CUST0122,PROD038,1,36338.33,completed,Credit Card,Bangalore,2026-05-02 19:31:00
ORD000291,CUST0008,PROD025,2,37974.17,completed,EMI,Chennai,2026-05-02 16:47:00
ORD000292,CUST0167,PROD027,1,42138.67,completed,UPI,Ahmedabad,2026-05-02 15:41:00
ORD000293,CUST0058,PROD017,1,160371.9,completed,Credit Card,Hyderabad,2026-05-02 12:41:00
ORD000294,CUST0065,PROD014,1,70392.48,completed,EMI,Surat,2026-05-02 21:57:00
ORD000295,CUST0170,PROD024,1,102790.74,completed,EMI,Surat,2026-05-02 20:37:00
ORD000296,CUST0087,PROD018,1,96865.43,completed,Credit Card,Hyderabad,2026-05-02 17:19:00
ORD000297,CUST0015,PROD039,1,153329.17,completed,Credit Card,Bangalore,2026-05-02 17:12:00
ORD000298,CUST0108,PROD026,1,59824.62,completed,UPI,Surat,2026-05-02 08:41:00
ORD000299,CUST0137,PROD041,1,45249.5,pending,Credit Card,Jaipur,2026-05-02 14:21:00
ORD000300,CUST0143,PROD012,1,131864.98,completed,Debit Card,Bangalore,2026-05-02 17:54:00
ORD000301,CUST0047,PROD044,2,305640.98,failed,UPI,Chennai,2026-05-02 16:46:00
ORD000302,CUST0085,PROD024,1,62109.28,completed,Credit Card,Ahmedabad,2026-05-02 19:14:00
ORD000303,CUST0149,PROD040,1,127244.59,completed,Net Banking,Jaipur,2026-05-02 11:30:00
ORD000304,CUST0106,PROD004,1,106437.39,pending,Net Banking,Bangalore,2026-05-02 11:55:00
ORD000305,CUST0118,PROD010,1,114310.88,completed,Net Banking,Delhi,2026-05-02 14:21:00
ORD000306,CUST0163,PROD004,1,36187.21,completed,Credit Card,Chennai,2026-05-02 23:21:00
ORD000307,CUST0196,PROD050,1,98425.33,completed,EMI,Kolkata,2026-05-02 13:36:00
ORD000308,CUST0002,PROD003,1,96002.13,completed,Credit Card,Mumbai,2026-05-02 21:25:00
ORD000309,CUST0174,PROD001,2,77847.91,completed,Net Banking,Chennai,2026-05-02 18:48:00
ORD000310,CUST0151,PROD020,1,77325.93,completed,UPI,Hyderabad,2026-05-02 19:19:00
ORD000311,CUST0087,PROD028,1,119677.21,failed,Net Banking,Pune,2026-05-02 17:29:00
ORD000312,CUST0104,PROD002,1,33810.98,completed,Net Banking,Chennai,2026-05-02 23:22:00
ORD000313,CUST0183,PROD042,1,25508.36,pending,Debit Card,Hyderabad,2026-05-02 08:37:00
ORD000314,CUST0168,PROD002,3,398195.03,completed,UPI,Kolkata,2026-05-02 09:38:00
ORD000315,CUST0180,PROD010,1,51294.17,completed,UPI,Hyderabad,2026-05-02 22:24:00
ORD000316,CUST0160,PROD039,1,104541.06,completed,Debit Card,Delhi,2026-05-02 21:42:00
ORD000317,CUST0051,PROD039,1,22145.58,completed,Credit Card,Jaipur,2026-05-02 11:18:00
ORD000318,CUST0011,PROD036,1,59774.18,completed,Net Banking,Ahmedabad,2026-05-02 14:22:00
ORD000319,CUST0029,PROD037,1,134654.66,completed,Net Banking,Delhi,2026-05-02 18:15:00
ORD000320,CUST0165,PROD015,1,181051.0,completed,Credit Card,Hyderabad,2026-05-02 10:46:00
ORD000321,CUST0011,PROD019,1,35764.83,completed,Credit Card,Kolkata,2026-05-02 22:03:00
ORD000322,CUST0003,PROD009,2,356336.0,completed,Net Banking,Pune,2026-05-02 11:06:00
ORD000323,CUST0188,PROD006,1,124739.22,completed,Credit Card,Bangalore,2026-05-02 19:57:00
ORD000324,CUST0099,PROD045,1,91850.66,pending,Debit Card,Bangalore,2026-05-02 11:25:00
ORD000325,CUST0041,PROD007,1,12669.69,completed,EMI,Ahmedabad,2026-05-02 11:08:00
ORD000326,CUST0157,PROD002,1,156053.47,pending,Net Banking,Ahmedabad,2026-05-02 22:11:00
ORD000327,CUST0017,PROD017,2,177392.66,completed,UPI,Jaipur,2026-05-02 23:07:00
ORD000328,CUST0177,PROD045,2,208600.71,completed,Debit Card,Chennai,2026-05-02 15:42:00
ORD000329,CUST0039,PROD036,1,128639.13,failed,EMI,Mumbai,2026-05-02 23:22:00
ORD000330,CUST0121,PROD032,2,203214.9,pending,UPI,Ahmedabad,2026-05-02 08:41:00
ORD000331,CUST0130,PROD015,1,56352.55,completed,Debit Card,Kolkata,2026-05-02 18:15:00
ORD000332,CUST0115,PROD006,1,160450.8,pending,Debit Card,Pune,2026-05-02 15:05:00
ORD000333,CUST0104,PROD027,1,4535.07,completed,EMI,Mumbai,2026-05-02 11:31:00
ORD000334,CUST0078,PROD033,1,124193.78,completed,Debit Card,Pune,2026-05-02 10:50:00
ORD000335,CUST0117,PROD022,1,45359.93,completed,EMI,Surat,2026-05-02 19:52:00
ORD000336,CUST0030,PROD007,1,143466.5,completed,Net Banking,Mumbai,2026-05-02 23:45:00
ORD000337,CUST0075,PROD036,2,385844.53,completed,UPI,Mumbai,2026-05-02 18:22:00
ORD000338,CUST0185,PROD027,1,143654.08,completed,EMI,Chennai,2026-05-02 13:31:00
ORD000339,CUST0118,PROD051,2,158371.59,completed,Credit Card,Delhi,2026-05-02 14:07:00
ORD000340,CUST0151,PROD008,2,335311.24,completed,Debit Card,Ahmedabad,2026-05-02 21:02:00
ORD000341,CUST0142,PROD028,1,147506.31,pending,Debit Card,Jaipur,2026-05-02 12:31:00
ORD000342,CUST0033,PROD007,1,146368.17,completed,EMI,Surat,2026-05-02 13:44:00
ORD000343,CUST0156,PROD045,2,168627.41,completed,Credit Card,Kolkata,2026-05-02 18:32:00
ORD000344,CUST0106,PROD039,1,27540.13,completed,EMI,Hyderabad,2026-05-02 18:18:00
ORD000345,CUST0056,PROD013,1,111162.28,completed,Credit Card,Pune,2026-05-02 18:45:00
ORD000346,CUST0129,PROD035,1,191706.92,completed,Credit Card,Delhi,2026-05-02 12:45:00
ORD000347,CUST0171,PROD046,1,114556.57,completed,EMI,Hyderabad,2026-05-02 19:35:00
ORD000348,CUST0098,PROD010,1,22186.73,completed,UPI,Chennai,2026-05-02 21:51:00
ORD000349,CUST0175,PROD017,1,196722.93,completed,UPI,Hyderabad,2026-05-02 16:48:00
ORD000350,CUST0116,PROD007,1,72377.16,completed,EMI,Chennai,2026-05-02 14:48:00
ORD000351,CUST0179,PROD019,1,159569.69,completed,UPI,Kolkata,2026-05-02 20:15:00
ORD000352,CUST0081,PROD036,3,585566.09,completed,Credit Card,Chennai,2026-05-02 20:26:00
ORD000353,CUST0182,PROD042,1,127123.54,completed,EMI,Jaipur,2026-05-02 22:53:00
ORD000354,CUST0115,PROD012,1,39505.24,returned,UPI,Bangalore,2026-05-02 14:49:00
ORD000355,CUST0110,PROD018,1,76061.82,completed,Net Banking,Bangalore,2026-05-02 13:47:00
ORD000356,CUST0040,PROD003,1,142227.88,completed,Credit Card,Surat,2026-05-02 16:00:00
ORD000357,CUST0170,PROD020,2,247011.48,completed,EMI,Jaipur,2026-05-02 09:49:00
ORD000358,CUST0057,PROD012,1,64253.26,completed,EMI,Bangalore,2026-05-02 19:04:00
ORD000359,CUST0057,PROD014,1,19296.26,completed,Credit Card,Pune,2026-05-02 21:34:00
ORD000360,CUST0122,PROD036,3,372112.37,pending,UPI,Delhi,2026-05-02 17:13:00
ORD000361,CUST0160,PROD016,1,128810.25,returned,Credit Card,Kolkata,2026-05-02 19:28:00
ORD000362,CUST0007,PROD034,1,145070.87,pending,Credit Card,Jaipur,2026-05-02 11:24:00
ORD000363,CUST0050,PROD021,1,179757.94,completed,UPI,Bangalore,2026-05-02 22:31:00
ORD000364,CUST0199,PROD014,1,134396.36,pending,Debit Card,Delhi,2026-05-02 08:40:00
ORD000365,CUST0190,PROD050,2,351697.38,completed,UPI,Bangalore,2026-05-02 14:34:00
ORD000366,CUST0019,PROD004,1,8538.41,completed,Credit Card,Jaipur,2026-05-02 08:29:00
ORD000367,CUST0105,PROD025,2,364572.48,completed,Debit Card,Kolkata,2026-05-02 10:36:00
ORD000368,CUST0002,PROD042,1,24541.96,completed,UPI,Surat,2026-05-02 18:01:00
ORD000369,CUST0129,PROD007,2,144363.37,completed,Credit Card,Surat,2026-05-02 09:44:00
ORD000370,CUST0102,PROD043,1,88096.99,completed,Net Banking,Jaipur,2026-05-02 10:18:00
ORD000371,CUST0140,PROD019,1,159557.11,returned,Net Banking,Hyderabad,2026-05-02 15:08:00
ORD000372,CUST0032,PROD003,1,111458.43,completed,EMI,Kolkata,2026-05-02 19:00:00
ORD000373,CUST0186,PROD023,1,148544.41,completed,EMI,Bangalore,2026-05-02 10:19:00
ORD000374,CUST0050,PROD008,1,167114.76,completed,EMI,Mumbai,2026-05-02 13:11:00
ORD000375,CUST0018,PROD017,1,58839.17,completed,EMI,Ahmedabad,2026-05-02 22:41:00
ORD000376,CUST0026,PROD019,1,131438.78,completed,Net Banking,Pune,2026-05-02 18:22:00
ORD000377,CUST0178,PROD038,1,132224.69,completed,EMI,Pune,2026-05-02 23:28:00
ORD000378,CUST0057,PROD046,1,63329.05,completed,Debit Card,Hyderabad,2026-05-02 18:27:00
ORD000379,CUST0123,PROD030,1,66980.36,completed,Credit Card,Ahmedabad,2026-05-02 19:08:00
ORD000380,CUST0072,PROD009,1,17311.85,failed,Net Banking,Hyderabad,2026-05-02 11:11:00
ORD000381,CUST0130,PROD041,1,4706.45,completed,EMI,Surat,2026-05-02 10:46:00
ORD000382,CUST0142,PROD017,1,181354.32,completed,EMI,Ahmedabad,2026-05-02 20:49:00
ORD000383,CUST0151,PROD047,1,178395.96,pending,Net Banking,Ahmedabad,2026-05-02 12:23:00
ORD000384,CUST0062,PROD040,1,3106.76,completed,EMI,Bangalore,2026-05-02 10:25:00
ORD000385,CUST0169,PROD010,1,189793.6,completed,Debit Card,Pune,2026-05-02 22:10:00
ORD000386,CUST0068,PROD024,1,47117.46,completed,Net Banking,Jaipur,2026-05-02 09:14:00
ORD000387,CUST0012,PROD003,1,91473.5,returned,Credit Card,Delhi,2026-05-02 19:24:00
ORD000388,CUST0146,PROD012,1,116147.23,completed,Debit Card,Pune,2026-05-02 16:53:00
ORD000389,CUST0058,PROD034,1,194562.12,completed,Credit Card,Ahmedabad,2026-05-02 10:33:00
ORD000390,CUST0036,PROD029,1,100865.06,completed,UPI,Jaipur,2026-05-02 23:56:00
ORD000391,CUST0155,PROD046,1,32313.27,pending,Net Banking,Kolkata,2026-05-02 16:13:00
ORD000392,CUST0123,PROD014,1,135370.33,completed,Debit Card,Mumbai,2026-05-02 18:46:00
ORD000393,CUST0035,PROD041,1,118876.78,completed,EMI,Bangalore,2026-05-02 15:02:00
ORD000394,CUST0104,PROD039,1,36826.65,returned,UPI,Hyderabad,2026-05-02 09:10:00
ORD000395,CUST0124,PROD011,1,198562.38,completed,Debit Card,Surat,2026-05-02 10:13:00
ORD000396,CUST0160,PROD043,1,153730.3,completed,Net Banking,Pune,2026-05-02 12:50:00
ORD000397,CUST0099,PROD009,1,46732.17,completed,Net Banking,Jaipur,2026-05-02 22:38:00
ORD000398,CUST0122,PROD040,1,20162.51,completed,EMI,Jaipur,2026-05-02 21:52:00
ORD000399,CUST0155,PROD035,1,26934.57,pending,Debit Card,Jaipur,2026-05-02 11:05:00
ORD000400,CUST0110,PROD015,2,279661.23,failed,Debit Card,Kolkata,2026-05-02 21:23:00
